ep1,econviol,emotvio,physvio,sexvio,sexphys,typevio,physcur,sexcur,emotcur,sexphcur,npsexvio,npsexviocur,npatmpsexvio,npatmpsexcur,nptouching,nptouchingcur,npsexabuse,npsexabusecur,w_religion,earlymarriage,justify,CONTROLLING,CONTROL,CONTROLNUM,anyIPV,diffage,sumdiffage,p_employ,EP3,ageyr5,ageyr10,EM,sQ601a,sQ601b,sQ601c,sQ601d,sQ601e,sQ601f,tQ602a,tQ602b,tQ602c,tQ602d,sQ607a,sQ607b,sQ607c,sQ607d,sQ607e,EP2,FCMAR,edresp,employstatus,SourceIncome,ETHNICITY,Fam_support,mcv1006,mcv1006a,mcv1006b,Q501R,agepartner,edpart,men_alcohol_all,mcv1008,mcv1009,Q513R,Q515R,Q516R,Q702,Q702R,eQ703a,eQ703b,eQ703c,eQ703d,eQ703e,eQ703f,eQ703g,eQ703h,country,weighing,rQ701a,rQ701b,rQ701c,rQ701d,HighIncome,Island,Governance,HDI,LAWDV,Governance1,HDI1,LAWDV1
yes,no,no,no,no,no,no violence,no,no,no,no,no,no,no,no,no,no,no,no,Christian,19 or older,no,no,0,none,no,5,Partner 4 to 8 years older,yes,currently married,45-49,45-54,yes,yes,yes,yes,yes,no,no,no,no,no,no,no,no,no,no,no,currently partnered,no,secondary,Working,Equal share self and partner,African,yes,no,no,no,53,45-54,secondary,no,no,no,no,no,no,rarely/never/NA,rarely/never/NA,no,no,no,no,no,no,no,no,Trinidad,weights,yes,yes,yes,yes,yes,yes,.47,.784,8,60 to 69th,69-75th,50th or higher
yes,no,no,no,no,no,no violence,no,no,no,no,no,no,no,no,no,no,no,no,Not christian,not married/cohabitated,no,no,0,none,no,0,Partner at most 3 years older,no,"living with man, not married",15-19,15-24,no,no,yes,no,yes,no,yes,yes,no,no,no,no,no,no,no,no,currently partnered,not married/cohabitated,secondary,Not working,No income/pension/social services/other,East Indian,yes,no,no,no,17,15-24,secondary,no,no,no,no,no,no,rarely/never/NA,rarely/never/NA,no,no,no,no,no,no,no,no,Trinidad,weights,yes,yes,yes,yes,yes,yes,.47,.784,8,60 to 69th,69-75th,50th or higher
yes,no,no,no,no,no,no violence,no,no,no,no,no,no,no,no,no,no,no,no,Christian,19 or older,no,no,0,none,no,8,Partner 4 to 8 years older,yes,currently married,40-44,35-44,yes,no,yes,no,yes,no,yes,no,no,no,no,no,no,no,no,no,currently partnered,no,secondary,Working,Equal share self and partner,African,yes,no,no,no,50,45-54,secondary,no,no,no,no,no,no,sometimes,sometimes,no,no,no,no,no,no,no,no,Trinidad,weights,yes,yes,yes,yes,yes,yes,.47,.784,8,60 to 69th,69-75th,50th or higher
yes,no,no,no,no,no,no violence,no,no,no,no,no,no,no,no,no,no,no,no,Not christian,19 or older,no,no,0,none,no,-2,Woman is older,yes,currently married,50-54,45-54,yes,no,yes,yes,yes,no,yes,no,no,no,no,no,no,no,no,no,currently partnered,no,secondary,Working,Income from own work,African,yes,no,no,no,48,45-54,no/primary,no,no,no,no,no,no,rarely/never/NA,rarely/never/NA,no,no,no,no,no,no,no,no,Trinidad,weights,yes,yes,yes,yes,yes,yes,.47,.784,8,60 to 69th,69-75th,50th or higher
yes,no,no,yes,no,yes,physical only,no,no,no,no,no,no,no,no,no,no,no,no,Not christian,not married/cohabitated,no,yes,2,2,yes,1,Partner at most 3 years older,yes,currently no partner,35-39,35-44,no,no,yes,yes,yes,no,yes,yes,yes,no,no,no,no,no,no,no,formerly partnered,not married/cohabitated,no/primary,Housework/work as unpaid family member,No income/pension/social services/other,African,yes,yes,no,no,40,35-44,secondary,yes,no,no,yes,yes,no,frequently,frequently,no,no,no,yes,yes,no,no,no,Trinidad,weights,yes,yes,yes,yes,yes,yes,.47,.784,8,60 to 69th,69-75th,50th or higher
yes,no,no,no,no,no,no violence,no,no,no,no,no,no,no,no,no,no,no,no,Christian,19 or older,no,no,0,none,no,4,Partner 4 to 8 years older,no,currently married,60-64,55-64,yes,yes,yes,no,yes,no,yes,no,no,no,no,no,no,no,no,no,currently partnered,no,secondary,Working,Income from own work,African,yes,yes,no,no,64,55-64,no/primary,no,no,no,no,no,no,rarely/never/NA,rarely/never/NA,no,no,no,no,no,no,no,no,Trinidad,weights,yes,yes,yes,no,yes,yes,.47,.784,8,60 to 69th,69-75th,50th or higher
yes,yes,yes,no,no,no,no violence,no,no,no,no,no,no,no,no,no,no,no,no,Christian,not married/cohabitated,no,yes,4,3+,yes,3,Partner at most 3 years older,yes,"living with man, not married",15-19,15-24,no,no,yes,no,yes,yes,yes,no,no,no,no,no,no,no,no,no,currently partnered,not married/cohabitated,secondary,Not working,Support from partner/husband,Mixed,yes,no,no,no,20,15-24,secondary,no,no,no,yes,yes,no,frequently,frequently,no,no,yes,yes,yes,no,no,yes,Trinidad,weights,yes,yes,yes,yes,yes,yes,.47,.784,8,60 to 69th,69-75th,50th or higher
yes,no,yes,no,no,no,no violence,no,no,no,no,no,no,no,no,no,no,no,no,Christian,19 or older,no,yes,1,1,yes,-9,Woman is older,yes,currently no partner,40-44,35-44,yes,no,no,yes,yes,no,no,no,no,no,no,no,no,no,no,no,formerly partnered,no,no/primary,Not working,No income/pension/social services/other,East Indian,no,no,no,no,32,25-34,secondary,yes,no,no,no,no,no,sometimes,sometimes,no,no,no,yes,no,no,no,no,Trinidad,weights,yes,yes,yes,no,yes,yes,.47,.784,8,60 to 69th,69-75th,50th or higher
yes,no,no,yes,yes,yes,both,no,no,no,no,no,no,no,no,no,no,no,no,Christian,19 or older,no,no,0,none,yes,4,Partner 4 to 8 years older,yes,currently married,30-34,25-34,yes,no,yes,yes,yes,no,yes,no,no,no,no,no,no,no,no,no,currently partnered,no,secondary,Working,Equal share self and partner,African,yes,no,yes,no,36,35-44,higher/tech/vocational,no,no,no,no,yes,no,sometimes,sometimes,no,no,no,no,no,no,no,no,Trinidad,weights,yes,yes,yes,yes,yes,yes,.47,.784,8,60 to 69th,69-75th,50th or higher
yes,no,no,no,no,no,no violence,no,no,no,no,no,no,no,no,no,no,no,no,Not christian,19 or older,no,no,0,none,no,0,Partner at most 3 years older,no,currently married,55-59,55-64,yes,no,yes,yes,yes,no,no,no,no,no,no,no,no,no,no,no,currently partnered,no,no/primary,Housework/work as unpaid family member,No income/pension/social services/other,East Indian,yes,no,no,no,55,55-64,secondary,no,no,no,no,no,no,rarely/never/NA,rarely/never/NA,no,no,no,no,no,no,no,no,Trinidad,weights,yes,yes,yes,yes,yes,yes,.47,.784,8,60 to 69th,69-75th,50th or higher
yes,no,no,no,no,no,no violence,no,no,no,no,no,no,no,no,no,no,no,no,Christian,19 or older,no,yes,1,1,no,10, Partner at least 9 years older,yes,currently married,25-29,25-34,yes,no,yes,no,no,no,yes,no,no,no,no,no,no,no,no,no,currently partnered,no,secondary,Working,Equal share self and partner,East Indian,yes,yes,yes,yes,35,35-44,higher/tech/vocational,no,no,no,no,no,no,sometimes,sometimes,no,no,yes,no,no,no,no,no,Trinidad,weights,yes,yes,yes,yes,yes,yes,.47,.784,8,60 to 69th,69-75th,50th or higher
yes,no,no,no,no,no,no violence,no,no,no,no,no,no,no,no,no,no,no,no,Christian,19 or older,yes,yes,1,1,no,20, Partner at least 9 years older,yes,currently married,30-34,25-34,yes,no,yes,yes,no,no,yes,no,no,no,no,no,no,no,no,no,currently partnered,no,higher/tech/vocational,Working,Equal share self and partner,East Indian,yes,yes,no,no,54,45-54,higher/tech/vocational,no,yes,yes,yes,no,no,rarely/never/NA,rarely/never/NA,no,no,yes,no,no,no,no,no,Trinidad,weights,yes,yes,yes,yes,yes,yes,.47,.784,8,60 to 69th,69-75th,50th or higher
yes,no,no,no,no,no,no violence,no,no,no,no,no,no,no,no,yes,no,yes,no,Christian,18 or younger,yes,yes,1,1,no,4,Partner 4 to 8 years older,yes,currently married,35-39,35-44,yes,no,yes,no,no,no,yes,no,no,no,no,no,yes,no,no,no,currently partnered,no,secondary,Working,Equal share self and partner,East Indian,yes,yes,no,no,43,35-44,higher/tech/vocational,yes,no,yes,yes,no,no,rarely/never/NA,rarely/never/NA,no,no,yes,no,no,no,no,no,Trinidad,weights,yes,yes,yes,no,yes,yes,.47,.784,8,60 to 69th,69-75th,50th or higher
yes,no,yes,no,no,no,no violence,no,no,yes,no,no,no,no,no,no,no,no,no,Christian,19 or older,no,no,0,none,yes,2,Partner at most 3 years older,yes,currently married,25-29,25-34,yes,no,yes,no,yes,no,yes,no,no,no,yes,no,no,no,no,no,currently partnered,no,secondary,Housework/work as unpaid family member,Support from partner/husband,East Indian,yes,no,no,no,27,25-34,secondary,yes,yes,yes,no,no,no,sometimes,sometimes,no,no,no,no,no,no,no,no,Trinidad,weights,yes,yes,yes,yes,yes,yes,.47,.784,8,60 to 69th,69-75th,50th or higher
yes,no,no,no,no,no,no violence,no,no,no,no,no,no,no,no,no,no,no,no,Christian,19 or older,no,no,0,none,no,3,Partner at most 3 years older,yes,currently married,55-59,55-64,yes,no,yes,no,no,no,yes,no,no,no,no,no,no,no,no,no,currently partnered,no,secondary,Housework/work as unpaid family member,Support from partner/husband,East Indian,yes,yes,no,no,58,55-64,no/primary,no,no,no,no,no,no,rarely/never/NA,rarely/never/NA,no,no,no,no,no,no,no,no,Trinidad,weights,yes,yes,yes,yes,yes,yes,.47,.784,8,60 to 69th,69-75th,50th or higher
yes,no,no,no,no,no,no violence,no,no,no,no,no,no,no,no,no,no,no,no,Christian,19 or older,no,no,0,none,no,6,Partner 4 to 8 years older,no,currently married,55-59,55-64,yes,no,yes,yes,yes,no,yes,no,no,no,no,no,no,no,no,no,currently partnered,no,secondary,Housework/work as unpaid family member,Support from partner/husband,East Indian,yes,yes,no,no,63,55-64,secondary,no,yes,yes,no,no,no,rarely/never/NA,rarely/never/NA,no,no,no,no,no,no,no,no,Trinidad,weights,yes,yes,yes,yes,yes,yes,.47,.784,8,60 to 69th,69-75th,50th or higher
yes,no,yes,yes,no,yes,physical only,no,no,no,no,no,no,no,no,no,no,no,no,Christian,not married/cohabitated,no,yes,4,3+,yes,3,Partner at most 3 years older,no,currently no partner,40-44,35-44,no,no,yes,yes,yes,no,yes,no,no,no,no,no,no,no,no,no,formerly partnered,not married/cohabitated,secondary,Working,Income from own work,African,yes,no,no,no,47,45-54,secondary,no,no,no,no,no,no,sometimes,sometimes,no,no,yes,yes,yes,no,no,yes,Trinidad,weights,yes,yes,yes,yes,yes,yes,.47,.784,8,60 to 69th,69-75th,50th or higher
yes,no,no,no,no,no,no violence,no,no,no,no,no,no,no,no,no,no,no,no,Not christian,19 or older,no,no,0,none,no,22, Partner at least 9 years older,yes,currently married,25-29,25-34,yes,no,yes,yes,no,no,yes,no,no,no,no,no,no,no,no,no,currently partnered,no,secondary,Housework/work as unpaid family member,Support from partner/husband,African,yes,no,no,no,47,45-54,higher/tech/vocational,no,no,no,no,no,no,rarely/never/NA,rarely/never/NA,no,no,no,no,no,no,no,no,Trinidad,weights,yes,yes,yes,yes,yes,yes,.47,.784,8,60 to 69th,69-75th,50th or higher
yes,no,yes,no,no,no,no violence,no,no,no,no,no,no,no,no,no,no,no,no,Christian,not married/cohabitated,no,yes,2,2,yes,-12,Woman is older,no,currently no partner,55-59,55-64,no,no,yes,yes,yes,yes,yes,no,no,no,yes,no,no,no,no,no,formerly partnered,not married/cohabitated,secondary,Working,Income from own work,African,yes,no,no,no,47,45-54,higher/tech/vocational,no,no,no,no,no,no,rarely/never/NA,rarely/never/NA,no,no,no,no,yes,no,yes,no,Trinidad,weights,yes,yes,no,no,yes,yes,.47,.784,8,60 to 69th,69-75th,50th or higher
yes,no,no,no,no,no,no violence,no,no,no,no,no,no,no,no,no,no,no,no,Christian,not married/cohabitated,no,no,0,none,no,22, Partner at least 9 years older,yes,"living with man, not married",25-29,25-34,no,no,yes,no,yes,no,yes,no,no,no,no,no,no,no,no,no,currently partnered,not married/cohabitated,higher/tech/vocational,Working,Income from own work,African,yes,no,yes,yes,47,45-54,higher/tech/vocational,no,no,no,no,no,no,rarely/never/NA,rarely/never/NA,no,no,no,no,no,no,no,no,Trinidad,weights,yes,yes,yes,yes,yes,yes,.47,.784,8,60 to 69th,69-75th,50th or higher
yes,no,no,no,no,no,no violence,no,no,no,no,no,no,no,no,no,no,no,no,Christian,not married/cohabitated,no,no,0,none,no,22, Partner at least 9 years older,yes,"living with man, not married",25-29,25-34,no,no,yes,yes,yes,no,yes,no,no,no,no,no,no,no,no,no,currently partnered,not married/cohabitated,higher/tech/vocational,Working,Income from own work,African,yes,no,yes,yes,47,45-54,higher/tech/vocational,no,no,no,no,no,no,rarely/never/NA,rarely/never/NA,no,no,no,no,no,no,no,no,Trinidad,weights,yes,yes,yes,yes,yes,yes,.47,.784,8,60 to 69th,69-75th,50th or higher
yes,no,no,no,no,no,no violence,no,no,no,no,no,no,no,no,no,no,no,no,Christian,19 or older,no,no,0,none,no,11, Partner at least 9 years older,yes,currently no partner,50-54,45-54,yes,no,yes,yes,yes,yes,yes,no,no,no,no,no,no,no,no,no,formerly partnered,yes,higher/tech/vocational,Working,Income from own work,Mixed,yes,no,yes,no,63,55-64,secondary,no,no,no,no,no,no,rarely/never/NA,rarely/never/NA,no,no,no,no,no,no,no,no,Trinidad,weights,yes,yes,yes,yes,yes,yes,.47,.784,8,60 to 69th,69-75th,50th or higher
yes,no,yes,no,no,no,no violence,no,no,yes,no,no,no,no,no,no,no,no,no,Not christian,19 or older,yes,no,0,none,yes,7,Partner 4 to 8 years older,no,currently married,60-64,55-64,yes,no,yes,yes,yes,yes,yes,yes,no,no,no,no,yes,no,no,no,currently partnered,yes,higher/tech/vocational,Not working,No income/pension/social services/other,African,yes,no,no,no,70,65 and +,no/primary,no,no,no,no,no,no,rarely/never/NA,rarely/never/NA,no,no,no,no,no,no,no,no,Trinidad,weights,no,no,yes,no,yes,yes,.47,.784,8,60 to 69th,69-75th,50th or higher
yes,no,no,no,no,no,no violence,no,no,no,no,no,no,no,no,no,no,no,no,Christian,19 or older,no,no,0,none,no,1,Partner at most 3 years older,yes,currently married,30-34,25-34,yes,no,yes,yes,yes,no,yes,no,no,no,no,no,no,no,no,no,currently partnered,no,higher/tech/vocational,Not working,Support from partner/husband,African,yes,no,no,no,33,25-34,secondary,no,no,yes,no,no,no,sometimes,sometimes,no,no,no,no,no,no,no,no,Trinidad,weights,yes,yes,yes,yes,yes,yes,.47,.784,8,60 to 69th,69-75th,50th or higher
yes,no,no,no,no,no,no violence,no,no,no,no,no,no,no,no,no,no,no,no,Not christian,19 or older,yes,no,0,none,no,-6,Woman is older,yes,currently married,35-39,35-44,yes,yes,yes,yes,no,yes,yes,yes,no,no,no,no,yes,no,no,no,currently partnered,no,secondary,Working,Income from own work,African,no,no,no,no,32,25-34,higher/tech/vocational,yes,no,no,no,no,no,rarely/never/NA,rarely/never/NA,no,no,no,no,no,no,no,no,Trinidad,weights,yes,yes,yes,yes,yes,yes,.47,.784,8,60 to 69th,69-75th,50th or higher
yes,no,no,no,no,no,no violence,no,no,no,no,no,no,no,no,no,no,no,no,Not christian,19 or older,no,no,0,none,no,1,Partner at most 3 years older,no,currently married,60-64,55-64,yes,no,yes,no,yes,no,yes,no,no,no,no,no,no,no,no,no,currently partnered,no,higher/tech/vocational,Out of the labor force,No income/pension/social services/other,African,yes,yes,no,yes,63,55-64,no/primary,no,no,no,no,no,no,rarely/never/NA,rarely/never/NA,no,no,no,no,no,no,no,no,Trinidad,weights,yes,yes,yes,yes,yes,yes,.47,.784,8,60 to 69th,69-75th,50th or higher
yes,no,no,no,yes,yes,sexual only,no,no,no,no,no,no,no,no,no,no,no,no,Christian,not married/cohabitated,no,no,0,none,yes,1,Partner at most 3 years older,yes,"living with man, not married",30-34,25-34,no,yes,yes,yes,yes,yes,yes,yes,no,no,no,no,no,no,no,no,currently partnered,not married/cohabitated,higher/tech/vocational,Working,Income from own work,Mixed,no,no,no,no,31,25-34,secondary,yes,no,no,no,no,no,rarely/never/NA,rarely/never/NA,no,no,no,no,no,no,no,no,Trinidad,weights,yes,yes,yes,yes,yes,yes,.47,.784,8,60 to 69th,69-75th,50th or higher
yes,no,no,no,no,no,no violence,no,no,no,no,no,no,no,no,no,no,no,no,Not christian,19 or older,no,yes,1,1,no,6,Partner 4 to 8 years older,yes,currently married,30-34,25-34,yes,no,yes,yes,yes,no,yes,no,no,no,no,no,no,no,no,no,currently partnered,no,secondary,Working,Income from own work,African,yes,no,no,no,38,35-44,secondary,no,no,no,no,no,no,sometimes,sometimes,no,no,no,yes,no,no,no,no,Trinidad,weights,yes,yes,yes,yes,yes,yes,.47,.784,8,60 to 69th,69-75th,50th or higher
yes,no,yes,yes,no,yes,physical only,yes,no,no,yes,no,no,no,no,no,no,no,no,Not christian,19 or older,no,no,0,none,yes,3,Partner at most 3 years older,yes,currently married,30-34,25-34,yes,no,yes,yes,yes,no,yes,no,no,no,no,no,no,no,no,no,currently partnered,no,higher/tech/vocational,Housework/work as unpaid family member,Support from partner/husband,African,yes,no,no,no,36,35-44,higher/tech/vocational,no,no,no,no,no,no,rarely/never/NA,rarely/never/NA,no,no,no,no,no,no,no,no,Trinidad,weights,yes,yes,yes,yes,yes,yes,.47,.784,8,60 to 69th,69-75th,50th or higher
yes,yes,yes,yes,no,yes,physical only,yes,no,yes,yes,no,no,no,no,yes,no,yes,no,Christian,not married/cohabitated,no,yes,4,3+,yes,4,Partner 4 to 8 years older,yes,currently no partner,30-34,25-34,no,no,yes,no,no,no,yes,no,no,no,no,no,no,no,no,no,formerly partnered,not married/cohabitated,secondary,Working,Equal share self and partner,African,yes,yes,yes,yes,34,25-34,secondary,yes,no,no,yes,yes,no,sometimes,sometimes,yes,no,yes,yes,yes,no,no,no,Trinidad,weights,yes,yes,yes,yes,yes,yes,.47,.784,8,60 to 69th,69-75th,50th or higher
yes,no,yes,yes,no,yes,physical only,no,no,no,no,no,no,no,no,no,no,no,no,Christian,19 or older,no,no,0,none,yes,-2,Woman is older,yes,currently married,40-44,35-44,yes,yes,yes,yes,yes,yes,no,yes,no,no,no,no,no,no,no,no,currently partnered,no,no/primary,Working,Equal share self and partner,Mixed,no,no,yes,yes,41,35-44,secondary,yes,no,yes,no,yes,no,98,rarely/never/NA,no,no,no,no,no,no,no,no,Trinidad,weights,yes,yes,yes,yes,yes,yes,.47,.784,8,60 to 69th,69-75th,50th or higher
yes,no,no,no,no,no,no violence,no,no,no,no,no,no,no,no,no,no,no,no,Christian,not married/cohabitated,no,no,0,none,no,-16,Woman is older,no,currently no partner,60-64,55-64,no,yes,yes,yes,yes,yes,yes,no,no,no,no,no,no,no,no,no,formerly partnered,not married/cohabitated,secondary,Working,Income from own work,African,yes,no,no,no,47,45-54,no/primary,no,no,no,no,yes,yes,sometimes,sometimes,no,no,no,no,no,no,no,no,Trinidad,weights,yes,yes,yes,yes,yes,yes,.47,.784,8,60 to 69th,69-75th,50th or higher
yes,no,no,yes,no,yes,physical only,no,no,no,no,no,no,no,no,no,no,no,no,Christian,19 or older,no,no,0,none,yes,9, Partner at least 9 years older,yes,currently married,35-39,35-44,yes,no,yes,yes,yes,no,yes,no,no,no,no,no,no,no,no,no,currently partnered,no,secondary,Housework/work as unpaid family member,Support from partner/husband,African,yes,no,no,no,44,35-44,no/primary,no,no,no,no,no,no,sometimes,sometimes,no,no,no,no,no,no,no,no,Trinidad,weights,yes,no,no,yes,yes,yes,.47,.784,8,60 to 69th,69-75th,50th or higher
yes,no,yes,yes,no,yes,physical only,no,no,no,no,no,no,yes,no,no,no,yes,no,Christian,18 or younger,no,no,0,none,yes,12, Partner at least 9 years older,yes,currently married,30-34,25-34,yes,no,yes,yes,no,yes,yes,no,no,no,no,no,no,no,no,no,currently partnered,yes,secondary,Working,Support from relatives/friends,African,yes,no,yes,no,44,35-44,no/primary,yes,no,no,no,no,no,rarely/never/NA,rarely/never/NA,no,no,no,no,no,no,no,no,Trinidad,weights,yes,yes,yes,yes,yes,yes,.47,.784,8,60 to 69th,69-75th,50th or higher
yes,no,no,no,no,no,no violence,no,no,no,no,no,no,yes,no,no,no,yes,no,Christian,19 or older,no,no,0,none,no,-1,Woman is older,yes,currently no partner,35-39,35-44,yes,no,yes,no,yes,yes,yes,no,no,no,no,no,no,no,no,no,formerly partnered,no,higher/tech/vocational,Working,Support from relatives/friends,African,yes,yes,no,yes,38,35-44,secondary,no,no,yes,no,yes,yes,rarely/never/NA,rarely/never/NA,no,no,no,no,no,no,no,no,Trinidad,weights,yes,yes,yes,yes,yes,yes,.47,.784,8,60 to 69th,69-75th,50th or higher
yes,no,yes,no,no,no,no violence,no,no,yes,no,no,no,no,no,no,no,no,no,Not christian,18 or younger,no,no,0,none,yes,5,Partner 4 to 8 years older,yes,currently married,20-24,15-24,yes,no,yes,yes,no,yes,yes,no,no,no,no,no,no,no,no,no,currently partnered,no,secondary,Housework/work as unpaid family member,Support from partner/husband,African,yes,no,no,no,26,25-34,secondary,yes,no,no,no,no,no,sometimes,sometimes,no,no,no,no,no,no,no,no,Trinidad,weights,yes,yes,yes,yes,yes,yes,.47,.784,8,60 to 69th,69-75th,50th or higher
yes,no,no,no,no,no,no violence,no,no,no,no,no,no,no,no,no,no,no,no,Christian,not married/cohabitated,no,no,0,none,no,6,Partner 4 to 8 years older,yes,currently no partner,40-44,35-44,no,no,yes,yes,yes,no,yes,no,no,no,no,no,no,no,no,no,formerly partnered,not married/cohabitated,secondary,Housework/work as unpaid family member,Support from partner/husband,African,yes,no,no,no,48,45-54,no/primary,no,no,no,no,yes,yes,sometimes,sometimes,no,no,no,no,no,no,no,no,Trinidad,weights,yes,yes,yes,yes,yes,yes,.47,.784,8,60 to 69th,69-75th,50th or higher
yes,no,yes,yes,no,yes,physical only,no,no,yes,no,no,no,no,no,no,no,no,no,Christian,not married/cohabitated,no,yes,4,3+,yes,6,Partner 4 to 8 years older,yes,currently no partner,35-39,35-44,no,no,yes,yes,yes,yes,yes,no,no,no,no,no,no,no,no,no,formerly partnered,not married/cohabitated,higher/tech/vocational,Housework/work as unpaid family member,Support from relatives/friends,African,yes,no,no,no,44,35-44,higher/tech/vocational,yes,yes,yes,yes,yes,no,frequently,frequently,yes,no,yes,yes,yes,no,no,no,Trinidad,weights,no,no,yes,yes,yes,yes,.47,.784,8,60 to 69th,69-75th,50th or higher
yes,yes,yes,no,no,no,no violence,no,no,no,no,no,no,no,no,no,no,no,no,Christian,19 or older,no,yes,1,1,yes,1,Partner at most 3 years older,yes,currently no partner,45-49,45-54,yes,no,yes,yes,yes,no,yes,no,no,no,no,no,no,no,no,no,formerly partnered,no,higher/tech/vocational,Working,Income from own work,African,yes,no,no,no,47,45-54,no/primary,no,no,no,no,no,no,sometimes,sometimes,no,no,no,no,no,no,yes,no,Trinidad,weights,no,yes,yes,no,yes,yes,.47,.784,8,60 to 69th,69-75th,50th or higher
yes,no,no,no,no,no,no violence,no,no,no,no,no,no,no,no,no,no,no,no,Christian,not married/cohabitated,no,yes,1,1,no,37, Partner at least 9 years older,no,"living with man, not married",30-34,25-34,no,yes,yes,yes,yes,no,no,no,no,no,no,no,no,no,no,no,currently partnered,not married/cohabitated,higher/tech/vocational,Not working,Income from own work,Mixed,yes,no,no,no,67,65 and +,higher/tech/vocational,yes,no,no,no,no,no,rarely/never/NA,rarely/never/NA,no,no,yes,no,no,no,no,no,Trinidad,weights,yes,yes,yes,yes,yes,yes,.47,.784,8,60 to 69th,69-75th,50th or higher
